收寄城市,寄达城市,经转次数,路线
哈尔滨,嘉兴,1,哈尔滨-南京-嘉兴
哈尔滨,宁波,1,哈尔滨-南京-宁波
哈尔滨,台州,1,哈尔滨-南京-台州
哈尔滨,金华,1,哈尔滨-南京-金华
哈尔滨,义乌,1,哈尔滨-杭州-义乌
哈尔滨,温州,1,哈尔滨-南京-温州
哈尔滨,蚌埠,1,哈尔滨-济南-蚌埠
哈尔滨,芜湖,1,哈尔滨-南京-芜湖
哈尔滨,安庆,1,哈尔滨-南京-安庆
哈尔滨,厦门,1,哈尔滨-南京-厦门
哈尔滨,泉州,1,哈尔滨-郑州-泉州
哈尔滨,鹰潭,1,哈尔滨-南京-鹰潭
哈尔滨,赣州,1,哈尔滨-广州-赣州
哈尔滨,潍坊,1,哈尔滨-济南-潍坊
哈尔滨,烟台,1,哈尔滨-济南-烟台
哈尔滨,青岛,1,哈尔滨-北京-青岛
哈尔滨,济宁,1,哈尔滨-济南-济宁
哈尔滨,临沂,1,哈尔滨-济南-临沂
哈尔滨,漯河,1,哈尔滨-郑州-漯河
哈尔滨,信阳,1,哈尔滨-郑州-信阳
哈尔滨,洛阳,1,哈尔滨-郑州-洛阳
哈尔滨,荆州,1,哈尔滨-武汉-荆州
哈尔滨,襄阳,1,哈尔滨-郑州-襄阳
哈尔滨,常德,2,哈尔滨-武汉-长沙-常德
哈尔滨,衡阳,2,哈尔滨-武汉-长沙-衡阳
哈尔滨,汕头,1,哈尔滨-杭州-汕头
哈尔滨,深圳,1,哈尔滨-武汉-深圳
哈尔滨,东莞,1,哈尔滨-广州-东莞
哈尔滨,湛江,1,哈尔滨-广州-湛江
哈尔滨,中山,1,哈尔滨-广州-中山
哈尔滨,柳州,1,哈尔滨-广州-柳州
哈尔滨,南充,2,哈尔滨-石家庄-重庆-南充
哈尔滨,内江,2,哈尔滨-石家庄-重庆-内江
哈尔滨,大理州,2,哈尔滨-郑州-昆明-大理州
哈尔滨,宝鸡,2,哈尔滨-廊坊-西安-宝鸡
哈尔滨,阿克苏,2,哈尔滨-北京-兰州-阿克苏
哈尔滨,喀什,2,哈尔滨-郑州-乌鲁木齐-喀什
上海,北京,0,上海-北京
上海,天津,0,上海-天津
上海,石家庄,0,上海-石家庄
上海,太原,0,上海-太原
上海,呼和浩特,0,上海-呼和浩特
上海,沈阳,0,上海-沈阳
上海,长春,0,上海-长春
上海,哈尔滨,0,上海-哈尔滨
上海,南京,0,上海-南京
上海,杭州,0,上海-杭州
上海,合肥,0,上海-合肥
上海,福州,0,上海-福州
上海,南昌,1,上海-杭州-南昌
上海,济南,0,上海-济南
上海,郑州,0,上海-郑州
上海,武汉,0,上海-武汉
上海,长沙,0,上海-长沙
上海,广州,0,上海-广州
上海,南宁,0,上海-南宁
上海,海口,0,上海-海口
上海,重庆,0,上海-重庆
上海,成都,0,上海-成都
上海,贵阳,0,上海-贵阳
上海,昆明,0,上海-昆明
上海,拉萨,2,上海-兰州-西宁-拉萨
上海,西安,0,上海-西安
上海,兰州,0,上海-兰州
上海,西宁,1,上海-兰州-西宁
上海,银川,1,上海-郑州-银川
上海,乌鲁木齐,0,上海-乌鲁木齐
上海,唐山,1,上海-天津-唐山
上海,廊坊,0,上海-廊坊
上海,保定,1,上海-石家庄-保定
上海,侯马,1,上海-郑州-侯马
上海,包头,1,上海-呼和浩特-包头
上海,大连,1,上海-北京-大连
上海,锦州,1,上海-常州-锦州
上海,常州,0,上海-常州
上海,无锡,0,上海-无锡
上海,苏州,0,上海-苏州
上海,徐州,0,上海-徐州
上海,连云港,1,上海-南通-连云港
上海,淮安,1,上海-无锡-淮安
上海,盐城,1,上海-南通-盐城
上海,扬州,1,上海-无锡-扬州
上海,南通,0,上海-南通
上海,湖州,0,上海-湖州
上海,嘉兴,0,上海-嘉兴
上海,宁波,0,上海-宁波
上海,台州,0,上海-台州
上海,金华,0,上海-金华
上海,义乌,1,上海-嘉兴-义乌
上海,温州,0,上海-温州
上海,蚌埠,0,上海-蚌埠
上海,芜湖,0,上海-芜湖
上海,安庆,1,上海-无锡-安庆
上海,厦门,0,上海-厦门
上海,泉州,1,上海-福州-泉州
上海,鹰潭,0,上海-鹰潭
上海,赣州,1,上海-鹰潭-赣州
上海,潍坊,1,上海-青岛-潍坊
上海,烟台,1,上海-青岛-烟台
上海,青岛,0,上海-青岛
上海,济宁,1,上海-济南-济宁
上海,临沂,1,上海-济南-临沂
上海,漯河,1,上海-郑州-漯河
上海,信阳,1,上海-合肥-信阳
上海,洛阳,1,上海-郑州-洛阳
上海,荆州,1,上海-武汉-荆州
上海,襄阳,1,上海-武汉-襄阳
上海,常德,1,上海-长沙-常德
上海,衡阳,1,上海-长沙-衡阳
上海,汕头,0,上海-汕头
上海,深圳,0,上海-深圳
上海,东莞,1,上海-金华-东莞
上海,湛江,1,上海-广州-湛江
上海,中山,0,上海-中山
上海,柳州,1,上海-南通-柳州
上海,南充,1,上海-重庆-南充
上海,内江,1,上海-重庆-内江
上海,大理州,1,上海-昆明-大理州
上海,宝鸡,1,上海-西安-宝鸡
上海,阿克苏,1,上海-兰州-阿克苏
上海,喀什,1,上海-乌鲁木齐-喀什
南京,北京,0,南京-北京
南京,天津,0,南京-天津
南京,石家庄,0,南京-石家庄
南京,太原,0,南京-太原
南京,呼和浩特,0,南京-呼和浩特
南京,沈阳,0,南京-沈阳
南京,长春,0,南京-长春
南京,哈尔滨,0,南京-哈尔滨
南京,上海,0,南京-上海
南京,杭州,0,南京-杭州
南京,合肥,0,南京-合肥
南京,福州,0,南京-福州
南京,南昌,1,南京-芜湖-南昌
南京,济南,0,南京-济南
南京,郑州,0,南京-郑州
南京,武汉,0,南京-武汉
南京,长沙,0,南京-长沙
南京,广州,0,南京-广州
南京,南宁,0,南京-南宁
南京,海口,1,南京-广州-海口
南京,重庆,0,南京-重庆
南京,成都,0,南京-成都
南京,贵阳,0,南京-贵阳
南京,昆明,0,南京-昆明
南京,拉萨,2,南京-兰州-西宁-拉萨
南京,西安,0,南京-西安
南京,兰州,0,南京-兰州
南京,西宁,1,南京-兰州-西宁
南京,银川,1,南京-郑州-银川
南京,乌鲁木齐,1,南京-兰州-乌鲁木齐
南京,唐山,1,南京-天津-唐山
南京,廊坊,1,南京-济南-廊坊
南京,保定,1,南京-石家庄-保定
南京,侯马,1,南京-郑州-侯马
南京,包头,1,南京-呼和浩特-包头
南京,大连,1,南京-北京-大连
南京,锦州,1,南京-徐州-锦州
南京,常州,0,南京-常州
南京,无锡,0,南京-无锡
南京,苏州,0,南京-苏州
南京,徐州,0,南京-徐州
南京,连云港,0,南京-连云港
南京,淮安,0,南京-淮安
南京,盐城,0,南京-盐城
南京,扬州,0,南京-扬州
南京,南通,0,南京-南通
南京,湖州,0,南京-湖州
南京,嘉兴,0,南京-嘉兴
南京,宁波,0,南京-宁波
南京,台州,0,南京-台州
南京,金华,0,南京-金华
南京,义乌,1,南京-湖州-义乌
南京,温州,0,南京-温州
南京,蚌埠,0,南京-蚌埠
南京,芜湖,0,南京-芜湖
南京,安庆,0,南京-安庆
南京,厦门,0,南京-厦门
南京,泉州,1,南京-福州-泉州
南京,鹰潭,0,南京-鹰潭
南京,赣州,1,南京-鹰潭-赣州
南京,潍坊,1,南京-济南-潍坊
南京,烟台,1,南京-青岛-烟台
南京,青岛,0,南京-青岛
南京,济宁,1,南京-济南-济宁
南京,临沂,1,南京-济南-临沂
南京,漯河,1,南京-郑州-漯河
南京,信阳,1,南京-合肥-信阳
南京,洛阳,1,南京-郑州-洛阳
南京,荆州,1,南京-武汉-荆州
南京,襄阳,1,南京-武汉-襄阳
南京,常德,1,南京-长沙-常德
南京,衡阳,1,南京-长沙-衡阳
南京,汕头,1,南京-厦门-汕头
南京,深圳,0,南京-深圳
南京,东莞,1,南京-合肥-东莞
南京,湛江,1,南京-广州-湛江
南京,中山,1,南京-广州-中山
南京,柳州,1,南京-广州-柳州
南京,南充,1,南京-重庆-南充
南京,内江,1,南京-重庆-内江
南京,大理州,1,南京-昆明-大理州
南京,宝鸡,1,南京-西安-宝鸡
南京,阿克苏,1,南京-兰州-阿克苏
南京,喀什,2,南京-兰州-阿克苏-喀什
杭州,北京,0,杭州-北京
杭州,天津,0,杭州-天津
杭州,石家庄,0,杭州-石家庄
杭州,太原,0,杭州-太原
杭州,呼和浩特,0,杭州-呼和浩特
杭州,沈阳,0,杭州-沈阳
杭州,长春,0,杭州-长春
杭州,哈尔滨,1,杭州-天津-哈尔滨
杭州,上海,0,杭州-上海
杭州,南京,0,杭州-南京
杭州,合肥,0,杭州-合肥
杭州,福州,0,杭州-福州
杭州,南昌,0,杭州-南昌
杭州,济南,0,杭州-济南
杭州,郑州,0,杭州-郑州
杭州,武汉,0,杭州-武汉
杭州,长沙,0,杭州-长沙
杭州,广州,0,杭州-广州
杭州,南宁,0,杭州-南宁
杭州,海口,0,杭州-海口
杭州,重庆,0,杭州-重庆
杭州,成都,0,杭州-成都
杭州,贵阳,0,杭州-贵阳
杭州,昆明,0,杭州-昆明
杭州,拉萨,2,杭州-兰州-西宁-拉萨
杭州,西安,0,杭州-西安
杭州,兰州,0,杭州-兰州
杭州,西宁,1,杭州-兰州-西宁
杭州,银川,1,杭州-郑州-银川
杭州,乌鲁木齐,1,杭州-兰州-乌鲁木齐
杭州,唐山,1,杭州-天津-唐山
杭州,廊坊,0,杭州-廊坊
杭州,保定,1,杭州-石家庄-保定
杭州,侯马,1,杭州-郑州-侯马
杭州,包头,1,杭州-呼和浩特-包头
杭州,大连,1,杭州-北京-大连
杭州,锦州,1,杭州-常州-锦州
杭州,常州,0,杭州-常州
杭州,无锡,0,杭州-无锡
杭州,苏州,0,杭州-苏州
杭州,徐州,0,杭州-徐州
杭州,连云港,1,杭州-常州-连云港
杭州,淮安,1,杭州-南京-淮安
杭州,盐城,1,杭州-苏州-盐城
杭州,扬州,0,杭州-扬州
杭州,南通,1,杭州-苏州-南通
杭州,湖州,0,杭州-湖州
杭州,嘉兴,0,杭州-嘉兴
杭州,宁波,0,杭州-宁波
杭州,台州,0,杭州-台州
杭州,金华,0,杭州-金华
杭州,义乌,0,杭州-义乌
杭州,温州,0,杭州-温州
杭州,蚌埠,0,杭州-蚌埠
杭州,芜湖,0,杭州-芜湖
杭州,安庆,1,杭州-芜湖-安庆
杭州,厦门,0,杭州-厦门
杭州,泉州,1,杭州-福州-泉州
杭州,鹰潭,1,杭州-金华-鹰潭
杭州,赣州,1,杭州-南昌-赣州
杭州,潍坊,1,杭州-青岛-潍坊
杭州,烟台,1,杭州-青岛-烟台
杭州,青岛,0,杭州-青岛
杭州,济宁,1,杭州-济南-济宁
杭州,临沂,1,杭州-济南-临沂
杭州,漯河,1,杭州-信阳-漯河
杭州,信阳,0,杭州-信阳
杭州,洛阳,1,杭州-郑州-洛阳
杭州,荆州,1,杭州-武汉-荆州
杭州,襄阳,1,杭州-武汉-襄阳
杭州,常德,1,杭州-长沙-常德
杭州,衡阳,1,杭州-长沙-衡阳
杭州,汕头,0,杭州-汕头
杭州,深圳,0,杭州-深圳
杭州,东莞,1,杭州-金华-东莞
杭州,湛江,1,杭州-广州-湛江
杭州,中山,1,杭州-广州-中山
杭州,柳州,1,杭州-广州-柳州
杭州,南充,1,杭州-重庆-南充
杭州,内江,1,杭州-重庆-内江
杭州,大理州,1,杭州-昆明-大理州
杭州,宝鸡,1,杭州-西安-宝鸡
杭州,阿克苏,1,杭州-兰州-阿克苏
杭州,喀什,2,杭州-兰州-阿克苏-喀什
合肥,北京,0,合肥-北京
合肥,天津,0,合肥-天津
合肥,石家庄,0,合肥-石家庄
合肥,太原,0,合肥-太原
合肥,呼和浩特,0,合肥-呼和浩特
合肥,沈阳,1,合肥-徐州-沈阳
合肥,长春,0,合肥-长春
合肥,哈尔滨,0,合肥-哈尔滨
合肥,上海,0,合肥-上海
合肥,南京,0,合肥-南京
合肥,杭州,0,合肥-杭州
合肥,福州,0,合肥-福州
合肥,南昌,0,合肥-南昌
合肥,济南,0,合肥-济南
合肥,郑州,0,合肥-郑州
合肥,武汉,0,合肥-武汉
合肥,长沙,0,合肥-长沙
合肥,广州,0,合肥-广州
合肥,南宁,0,合肥-南宁
合肥,海口,1,合肥-广州-海口
合肥,重庆,0,合肥-重庆
合肥,成都,0,合肥-成都
合肥,贵阳,0,合肥-贵阳
合肥,昆明,0,合肥-昆明
合肥,拉萨,2,合肥-西安-西宁-拉萨
合肥,西安,0,合肥-西安
合肥,兰州,1,合肥-西安-兰州
合肥,西宁,1,合肥-西安-西宁
合肥,银川,1,合肥-郑州-银川
合肥,乌鲁木齐,1,合肥-西安-乌鲁木齐
合肥,唐山,1,合肥-天津-唐山
合肥,廊坊,1,合肥-济南-廊坊
合肥,保定,1,合肥-石家庄-保定
合肥,侯马,1,合肥-郑州-侯马
合肥,包头,1,合肥-呼和浩特-包头
合肥,大连,1,合肥-锦州-大连
合肥,锦州,0,合肥-锦州
合肥,常州,1,合肥-南京-常州
合肥,无锡,0,合肥-无锡
合肥,苏州,0,合肥-苏州
合肥,徐州,0,合肥-徐州
合肥,连云港,1,合肥-南京-连云港
合肥,淮安,1,合肥-南京-淮安
合肥,盐城,1,合肥-南京-盐城
合肥,扬州,1,合肥-南京-扬州
合肥,南通,1,合肥-南京-南通
合肥,湖州,1,合肥-南京-湖州
合肥,嘉兴,1,合肥-苏州-嘉兴
合肥,宁波,0,合肥-宁波
合肥,台州,1,合肥-杭州-台州
合肥,金华,0,合肥-金华
合肥,义乌,1,合肥-杭州-义乌
合肥,温州,0,合肥-温州
合肥,蚌埠,0,合肥-蚌埠
合肥,芜湖,0,合肥-芜湖
合肥,安庆,0,合肥-安庆
合肥,厦门,0,合肥-厦门
合肥,泉州,1,合肥-安庆-泉州
合肥,鹰潭,1,合肥-安庆-鹰潭
合肥,赣州,1,合肥-南昌-赣州
合肥,潍坊,1,合肥-济南-潍坊
合肥,烟台,1,合肥-青岛-烟台
合肥,青岛,0,合肥-青岛
合肥,济宁,1,合肥-济南-济宁
合肥,临沂,1,合肥-济南-临沂
合肥,漯河,1,合肥-信阳-漯河
合肥,信阳,0,合肥-信阳
合肥,洛阳,1,合肥-信阳-洛阳
合肥,荆州,1,合肥-武汉-荆州
合肥,襄阳,1,合肥-武汉-襄阳
合肥,常德,1,合肥-长沙-常德
合肥,衡阳,1,合肥-长沙-衡阳
合肥,汕头,1,合肥-厦门-汕头
合肥,深圳,0,合肥-深圳
合肥,东莞,0,合肥-东莞
合肥,湛江,1,合肥-广州-湛江
合肥,中山,0,合肥-中山
合肥,柳州,1,合肥-广州-柳州
合肥,南充,1,合肥-重庆-南充
合肥,内江,1,合肥-重庆-内江
合肥,大理州,1,合肥-昆明-大理州
合肥,宝鸡,1,合肥-西安-宝鸡
合肥,阿克苏,1,合肥-西安-阿克苏
合肥,喀什,2,合肥-西安-阿克苏-喀什
福州,北京,0,福州-北京
福州,天津,1,福州-合肥-天津
福州,石家庄,0,福州-石家庄
福州,太原,1,福州-郑州-太原
福州,呼和浩特,1,福州-石家庄-呼和浩特
福州,沈阳,0,福州-沈阳
福州,长春,1,福州-合肥-长春
福州,哈尔滨,1,福州-合肥-哈尔滨
福州,上海,0,福州-上海
福州,南京,0,福州-南京
福州,杭州,0,福州-杭州
福州,合肥,0,福州-合肥
福州,南昌,0,福州-南昌
福州,济南,0,福州-济南
福州,郑州,0,福州-郑州
福州,武汉,0,福州-武汉
福州,长沙,0,福州-长沙
福州,广州,0,福州-广州
福州,南宁,1,福州-广州-南宁
福州,海口,1,福州-广州-海口
福州,重庆,1,福州-长沙-重庆
福州,成都,0,福州-成都
福州,贵阳,1,福州-长沙-贵阳
福州,昆明,1,福州-长沙-昆明
福州,拉萨,2,福州-西安-西宁-拉萨
福州,西安,0,福州-西安
福州,兰州,1,福州-武汉-兰州
福州,西宁,1,福州-西安-西宁
福州,银川,1,福州-西安-银川
福州,乌鲁木齐,1,福州-西安-乌鲁木齐
福州,唐山,1,福州-北京-唐山
福州,廊坊,1,福州-济南-廊坊
福州,保定,1,福州-石家庄-保定
福州,侯马,1,福州-郑州-侯马
福州,包头,2,福州-石家庄-呼和浩特-包头
福州,大连,1,福州-北京-大连
福州,锦州,1,福州-合肥-锦州
福州,常州,1,福州-温州-常州
福州,无锡,0,福州-无锡
福州,苏州,1,福州-温州-苏州
福州,徐州,1,福州-合肥-徐州
福州,连云港,1,福州-无锡-连云港
福州,淮安,1,福州-南京-淮安
福州,盐城,1,福州-无锡-盐城
福州,扬州,1,福州-无锡-扬州
福州,南通,1,福州-温州-南通
福州,湖州,1,福州-温州-湖州
福州,嘉兴,1,福州-温州-嘉兴
福州,宁波,1,福州-温州-宁波
福州,台州,1,福州-温州-台州
福州,金华,0,福州-金华
福州,义乌,1,福州-温州-义乌
福州,温州,0,福州-温州
福州,蚌埠,1,福州-合肥-蚌埠
福州,芜湖,1,福州-杭州-芜湖
福州,安庆,1,福州-金华-安庆
福州,厦门,0,福州-厦门
福州,泉州,0,福州-泉州
福州,鹰潭,1,福州-南昌-鹰潭
福州,赣州,1,福州-南昌-赣州
福州,潍坊,1,福州-金华-潍坊
福州,烟台,1,福州-金华-烟台
福州,青岛,1,福州-无锡-青岛
福州,济宁,1,福州-济南-济宁
福州,临沂,1,福州-济南-临沂
福州,漯河,1,福州-郑州-漯河
福州,信阳,1,福州-武汉-信阳
福州,洛阳,1,福州-郑州-洛阳
福州,荆州,1,福州-武汉-荆州
福州,襄阳,1,福州-武汉-襄阳
福州,常德,1,福州-长沙-常德
福州,衡阳,1,福州-长沙-衡阳
福州,汕头,0,福州-汕头
福州,深圳,0,福州-深圳
福州,东莞,1,福州-汕头-东莞
福州,湛江,1,福州-中山-湛江
福州,中山,0,福州-中山
福州,柳州,1,福州-广州-柳州
福州,南充,1,福州-成都-南充
福州,内江,1,福州-成都-内江
福州,大理州,2,福州-长沙-昆明-大理州
福州,宝鸡,1,福州-西安-宝鸡
福州,阿克苏,1,福州-西安-阿克苏
福州,喀什,2,福州-西安-阿克苏-喀什
南昌,北京,0,南昌-北京
南昌,天津,0,南昌-天津
南昌,石家庄,0,南昌-石家庄
南昌,太原,0,南昌-太原
南昌,呼和浩特,1,南昌-太原-呼和浩特
南昌,沈阳,1,南昌-天津-沈阳
南昌,长春,0,南昌-长春
南昌,哈尔滨,1,南昌-天津-哈尔滨
南昌,上海,0,南昌-上海
南昌,南京,0,南昌-南京
南昌,杭州,0,南昌-杭州
南昌,合肥,0,南昌-合肥
南昌,福州,0,南昌-福州
南昌,济南,0,南昌-济南
南昌,郑州,0,南昌-郑州
南昌,武汉,0,南昌-武汉
南昌,长沙,0,南昌-长沙
南昌,广州,0,南昌-广州
南昌,南宁,1,南昌-长沙-南宁
南昌,海口,1,南昌-广州-海口
南昌,重庆,0,南昌-重庆
南昌,成都,0,南昌-成都
南昌,贵阳,0,南昌-贵阳
南昌,昆明,0,南昌-昆明
南昌,拉萨,2,南昌-兰州-西宁-拉萨
南昌,西安,0,南昌-西安
南昌,兰州,0,南昌-兰州
南昌,西宁,1,南昌-兰州-西宁
南昌,银川,1,南昌-西安-银川
南昌,乌鲁木齐,1,南昌-兰州-乌鲁木齐
南昌,唐山,1,南昌-天津-唐山
南昌,廊坊,0,南昌-廊坊
南昌,保定,1,南昌-石家庄-保定
南昌,侯马,1,南昌-郑州-侯马
南昌,包头,2,南昌-太原-呼和浩特-包头
南昌,大连,1,南昌-锦州-大连
南昌,锦州,0,南昌-锦州
南昌,常州,1,南昌-杭州-常州
南昌,无锡,1,南昌-杭州-无锡
南昌,苏州,1,南昌-杭州-苏州
南昌,徐州,1,南昌-合肥-徐州
南昌,连云港,1,南昌-南京-连云港
南昌,淮安,1,南昌-南京-淮安
南昌,盐城,1,南昌-南京-盐城
南昌,扬州,1,南昌-南京-扬州
南昌,南通,1,南昌-南京-南通
南昌,湖州,1,南昌-杭州-湖州
南昌,嘉兴,1,南昌-杭州-嘉兴
南昌,宁波,1,南昌-杭州-宁波
南昌,台州,1,南昌-杭州-台州
南昌,金华,1,南昌-鹰潭-金华
南昌,义乌,1,南昌-杭州-义乌
南昌,温州,1,南昌-杭州-温州
南昌,蚌埠,1,南昌-合肥-蚌埠
南昌,芜湖,1,南昌-合肥-芜湖
南昌,安庆,1,南昌-合肥-安庆
南昌,厦门,0,南昌-厦门
南昌,泉州,1,南昌-厦门-泉州
南昌,鹰潭,0,南昌-鹰潭
南昌,赣州,0,南昌-赣州
南昌,潍坊,1,南昌-济南-潍坊
南昌,烟台,1,南昌-济南-烟台
南昌,青岛,1,南昌-合肥-青岛
南昌,济宁,1,南昌-济南-济宁
南昌,临沂,1,南昌-济南-临沂
南昌,漯河,1,南昌-郑州-漯河
南昌,信阳,1,南昌-武汉-信阳
南昌,洛阳,1,南昌-郑州-洛阳
南昌,荆州,1,南昌-武汉-荆州
南昌,襄阳,1,南昌-武汉-襄阳
南昌,常德,1,南昌-长沙-常德
南昌,衡阳,1,南昌-长沙-衡阳
南昌,汕头,1,南昌-厦门-汕头
南昌,深圳,1,南昌-赣州-深圳
南昌,东莞,1,南昌-广州-东莞
南昌,湛江,1,南昌-广州-湛江
南昌,中山,1,南昌-广州-中山
南昌,柳州,1,南昌-广州-柳州
南昌,南充,1,南昌-重庆-南充
南昌,内江,1,南昌-重庆-内江
南昌,大理州,1,南昌-昆明-大理州
南昌,宝鸡,1,南昌-西安-宝鸡
南昌,阿克苏,1,南昌-兰州-阿克苏
南昌,喀什,2,南昌-兰州-阿克苏-喀什
济南,北京,0,济南-北京
济南,天津,0,济南-天津
济南,石家庄,0,济南-石家庄
济南,太原,0,济南-太原
济南,呼和浩特,0,济南-呼和浩特
济南,沈阳,0,济南-沈阳
济南,长春,0,济南-长春
济南,哈尔滨,0,济南-哈尔滨
济南,上海,0,济南-上海
济南,南京,0,济南-南京
济南,杭州,0,济南-杭州
济南,合肥,0,济南-合肥
济南,福州,0,济南-福州
济南,南昌,0,济南-南昌
济南,郑州,0,济南-郑州
济南,武汉,0,济南-武汉
济南,长沙,0,济南-长沙
济南,广州,0,济南-广州
济南,南宁,0,济南-南宁
